country,period,h_index,Variable_x,homi,Variable_y,road,Variable,suic
Egypt,2019,4.166,homi,1.74,road,10141.0,suic,4.0
Egypt,2019,4.166,homi,4.15,road,10141.0,suic,2.0
Egypt,2019,4.166,homi,4.15,road,10141.0,suic,3.01
Egypt,2019,4.166,homi,4.15,road,10141.0,suic,4.0
Egypt,2019,4.166,homi,6.51,road,10141.0,suic,2.0
Egypt,2019,4.166,homi,6.51,road,10141.0,suic,3.01
Egypt,2019,4.166,homi,6.51,road,10141.0,suic,4.0
El Salvador,2015,6.13,homi,124.5,road,1317.0,suic,12.3
El Salvador,2015,6.13,homi,124.5,road,1317.0,suic,2.19
El Salvador,2015,6.13,homi,124.5,road,1317.0,suic,6.94
El Salvador,2015,6.13,homi,54.71,road,1317.0,suic,12.3
El Salvador,2015,6.13,homi,54.71,road,1317.0,suic,2.19
El Salvador,2015,6.13,homi,54.71,road,1317.0,suic,6.94
El Salvador,2015,6.13,homi,87.54,road,1317.0,suic,12.3
El Salvador,2015,6.13,homi,87.54,road,1317.0,suic,2.19
El Salvador,2015,6.13,homi,87.54,road,1317.0,suic,6.94
El Salvador,2016,6.068,homi,122.5,road,1411.0,suic,2.28
El Salvador,2016,6.068,homi,122.5,road,1411.0,suic,5.72
El Salvador,2016,6.068,homi,122.5,road,1411.0,suic,9.59
El Salvador,2016,6.068,homi,54.13,road,1411.0,suic,2.28
El Salvador,2016,6.068,homi,54.13,road,1411.0,suic,5.72
El Salvador,2016,6.068,homi,54.13,road,1411.0,suic,9.59
El Salvador,2016,6.068,homi,86.27,road,1411.0,suic,2.28
El Salvador,2016,6.068,homi,86.27,road,1411.0,suic,5.72
El Salvador,2016,6.068,homi,86.27,road,1411.0,suic,9.59
El Salvador,2017,6.00299978256226,homi,113.6,road,1318.0,suic,10.51
El Salvador,2017,6.00299978256226,homi,113.6,road,1318.0,suic,2.25
El Salvador,2017,6.00299978256226,homi,113.6,road,1318.0,suic,6.12
El Salvador,2017,6.00299978256226,homi,50.28,road,1318.0,suic,10.51
El Salvador,2017,6.00299978256226,homi,50.28,road,1318.0,suic,2.25
El Salvador,2017,6.00299978256226,homi,50.28,road,1318.0,suic,6.12
El Salvador,2017,6.00299978256226,homi,79.98,road,1318.0,suic,10.51
El Salvador,2017,6.00299978256226,homi,79.98,road,1318.0,suic,2.25
El Salvador,2017,6.00299978256226,homi,79.98,road,1318.0,suic,6.12
El Salvador,2018,6.167,homi,118.1,road,1332.0,suic,10.38
El Salvador,2018,6.167,homi,118.1,road,1332.0,suic,2.18
El Salvador,2018,6.167,homi,118.1,road,1332.0,suic,6.03
El Salvador,2018,6.167,homi,52.48,road,1332.0,suic,10.38
El Salvador,2018,6.167,homi,52.48,road,1332.0,suic,2.18
El Salvador,2018,6.167,homi,52.48,road,1332.0,suic,6.03
El Salvador,2018,6.167,homi,83.25,road,1332.0,suic,10.38
El Salvador,2018,6.167,homi,83.25,road,1332.0,suic,2.18
El Salvador,2018,6.167,homi,83.25,road,1332.0,suic,6.03
El Salvador,2019,6.253,homi,120.4,road,1347.0,suic,10.5
El Salvador,2019,6.253,homi,120.4,road,1347.0,suic,2.13
El Salvador,2019,6.253,homi,120.4,road,1347.0,suic,6.05
El Salvador,2019,6.253,homi,53.78,road,1347.0,suic,10.5
El Salvador,2019,6.253,homi,53.78,road,1347.0,suic,2.13
El Salvador,2019,6.253,homi,53.78,road,1347.0,suic,6.05
El Salvador,2019,6.253,homi,85.0,road,1347.0,suic,10.5
El Salvador,2019,6.253,homi,85.0,road,1347.0,suic,2.13
El Salvador,2019,6.253,homi,85.0,road,1347.0,suic,6.05
Estonia,2015,5.429,homi,1.72,road,84.0,suic,15.89
Estonia,2015,5.429,homi,1.72,road,84.0,suic,27.87
Estonia,2015,5.429,homi,1.72,road,84.0,suic,5.36
Estonia,2015,5.429,homi,3.47,road,84.0,suic,15.89
Estonia,2015,5.429,homi,3.47,road,84.0,suic,27.87
Estonia,2015,5.429,homi,3.47,road,84.0,suic,5.36
Estonia,2015,5.429,homi,5.47,road,84.0,suic,15.89
Estonia,2015,5.429,homi,5.47,road,84.0,suic,27.87
Estonia,2015,5.429,homi,5.47,road,84.0,suic,5.36
Estonia,2016,5.517,homi,1.45,road,80.0,suic,15.73
Estonia,2016,5.517,homi,1.45,road,80.0,suic,26.53
Estonia,2016,5.517,homi,1.45,road,80.0,suic,6.2
Estonia,2016,5.517,homi,2.72,road,80.0,suic,15.73
Estonia,2016,5.517,homi,2.72,road,80.0,suic,26.53
Estonia,2016,5.517,homi,2.72,road,80.0,suic,6.2
Estonia,2016,5.517,homi,4.17,road,80.0,suic,15.73
Estonia,2016,5.517,homi,4.17,road,80.0,suic,26.53
Estonia,2016,5.517,homi,4.17,road,80.0,suic,6.2
Estonia,2017,5.61100006103516,homi,1.21,road,53.7,suic,18.74
Estonia,2017,5.61100006103516,homi,1.21,road,53.7,suic,30.73
Estonia,2017,5.61100006103516,homi,1.21,road,53.7,suic,8.12
Estonia,2017,5.61100006103516,homi,2.45,road,53.7,suic,18.74
Estonia,2017,5.61100006103516,homi,2.45,road,53.7,suic,30.73
Estonia,2017,5.61100006103516,homi,2.45,road,53.7,suic,8.12
Estonia,2017,5.61100006103516,homi,3.86,road,53.7,suic,18.74
Estonia,2017,5.61100006103516,homi,3.86,road,53.7,suic,30.73
Estonia,2017,5.61100006103516,homi,3.86,road,53.7,suic,8.12
Estonia,2018,5.739,homi,1.24,road,75.62,suic,15.34
Estonia,2018,5.739,homi,1.24,road,75.62,suic,24.63
Estonia,2018,5.739,homi,1.24,road,75.62,suic,7.06
Estonia,2018,5.739,homi,2.39,road,75.62,suic,15.34
Estonia,2018,5.739,homi,2.39,road,75.62,suic,24.63
Estonia,2018,5.739,homi,2.39,road,75.62,suic,7.06
Estonia,2018,5.739,homi,3.68,road,75.62,suic,15.34
Estonia,2018,5.739,homi,3.68,road,75.62,suic,24.63
Estonia,2018,5.739,homi,3.68,road,75.62,suic,7.06
Estonia,2019,5.893,homi,1.17,road,59.18,suic,14.89
Estonia,2019,5.893,homi,1.17,road,59.18,suic,24.29
Estonia,2019,5.893,homi,1.17,road,59.18,suic,6.46
Estonia,2019,5.893,homi,2.15,road,59.18,suic,14.89
Estonia,2019,5.893,homi,2.15,road,59.18,suic,24.29
Estonia,2019,5.893,homi,2.15,road,59.18,suic,6.46
Estonia,2019,5.893,homi,3.24,road,59.18,suic,14.89
Estonia,2019,5.893,homi,3.24,road,59.18,suic,24.29
Estonia,2019,5.893,homi,3.24,road,59.18,suic,6.46
Ethiopia,2015,4.512,homi,11.73,road,26255.0,suic,3.17
Ethiopia,2015,4.512,homi,11.73,road,26255.0,suic,5.52
Ethiopia,2015,4.512,homi,11.73,road,26255.0,suic,7.87
Ethiopia,2015,4.512,homi,3.98,road,26255.0,suic,3.17
Ethiopia,2015,4.512,homi,3.98,road,26255.0,suic,5.52
Ethiopia,2015,4.512,homi,3.98,road,26255.0,suic,7.87
Ethiopia,2015,4.512,homi,7.86,road,26255.0,suic,3.17
Ethiopia,2015,4.512,homi,7.86,road,26255.0,suic,5.52
Ethiopia,2015,4.512,homi,7.86,road,26255.0,suic,7.87
Ethiopia,2016,4.508,homi,11.53,road,27326.0,suic,3.11
Ethiopia,2016,4.508,homi,11.53,road,27326.0,suic,5.45
Ethiopia,2016,4.508,homi,11.53,road,27326.0,suic,7.78
Ethiopia,2016,4.508,homi,3.9,road,27326.0,suic,3.11
Ethiopia,2016,4.508,homi,3.9,road,27326.0,suic,5.45
Ethiopia,2016,4.508,homi,3.9,road,27326.0,suic,7.78
Ethiopia,2016,4.508,homi,7.71,road,27326.0,suic,3.11
Ethiopia,2016,4.508,homi,7.71,road,27326.0,suic,5.45
Ethiopia,2016,4.508,homi,7.71,road,27326.0,suic,7.78
Ethiopia,2017,4.46000003814697,homi,11.22,road,28702.0,suic,3.07
Ethiopia,2017,4.46000003814697,homi,11.22,road,28702.0,suic,5.4
Ethiopia,2017,4.46000003814697,homi,11.22,road,28702.0,suic,7.73
Ethiopia,2017,4.46000003814697,homi,3.83,road,28702.0,suic,3.07
Ethiopia,2017,4.46000003814697,homi,3.83,road,28702.0,suic,5.4
Ethiopia,2017,4.46000003814697,homi,3.83,road,28702.0,suic,7.73
Ethiopia,2017,4.46000003814697,homi,7.53,road,28702.0,suic,3.07
Ethiopia,2017,4.46000003814697,homi,7.53,road,28702.0,suic,5.4
Ethiopia,2017,4.46000003814697,homi,7.53,road,28702.0,suic,7.73
Ethiopia,2018,4.35,homi,10.94,road,30105.0,suic,3.05
Ethiopia,2018,4.35,homi,10.94,road,30105.0,suic,5.39
Ethiopia,2018,4.35,homi,10.94,road,30105.0,suic,7.73
Ethiopia,2018,4.35,homi,3.78,road,30105.0,suic,3.05
Ethiopia,2018,4.35,homi,3.78,road,30105.0,suic,5.39
Ethiopia,2018,4.35,homi,3.78,road,30105.0,suic,7.73
Ethiopia,2018,4.35,homi,7.36,road,30105.0,suic,3.05
Ethiopia,2018,4.35,homi,7.36,road,30105.0,suic,5.39
Ethiopia,2018,4.35,homi,7.36,road,30105.0,suic,7.73
Ethiopia,2019,4.286,homi,10.69,road,31564.0,suic,3.05
Ethiopia,2019,4.286,homi,10.69,road,31564.0,suic,5.38
Ethiopia,2019,4.286,homi,10.69,road,31564.0,suic,7.71
Ethiopia,2019,4.286,homi,3.72,road,31564.0,suic,3.05
Ethiopia,2019,4.286,homi,3.72,road,31564.0,suic,5.38
Ethiopia,2019,4.286,homi,3.72,road,31564.0,suic,7.71
Ethiopia,2019,4.286,homi,7.21,road,31564.0,suic,3.05
Ethiopia,2019,4.286,homi,7.21,road,31564.0,suic,5.38
Ethiopia,2019,4.286,homi,7.21,road,31564.0,suic,7.71
Finland,2015,7.406,homi,1.23,road,278.0,suic,14.03
Finland,2015,7.406,homi,1.23,road,278.0,suic,21.67
Finland,2015,7.406,homi,1.23,road,278.0,suic,6.63
Finland,2015,7.406,homi,1.42,road,278.0,suic,14.03
Finland,2015,7.406,homi,1.42,road,278.0,suic,21.67
Finland,2015,7.406,homi,1.42,road,278.0,suic,6.63
Finland,2015,7.406,homi,1.61,road,278.0,suic,14.03
Finland,2015,7.406,homi,1.61,road,278.0,suic,21.67
Finland,2015,7.406,homi,1.61,road,278.0,suic,6.63
Finland,2016,7.413,homi,1.16,road,260.0,suic,15.24
Finland,2016,7.413,homi,1.16,road,260.0,suic,23.76
Finland,2016,7.413,homi,1.16,road,260.0,suic,6.98
Finland,2016,7.413,homi,1.31,road,260.0,suic,15.24
Finland,2016,7.413,homi,1.31,road,260.0,suic,23.76
Finland,2016,7.413,homi,1.31,road,260.0,suic,6.98
Finland,2016,7.413,homi,1.47,road,260.0,suic,15.24
Finland,2016,7.413,homi,1.47,road,260.0,suic,23.76
Finland,2016,7.413,homi,1.47,road,260.0,suic,6.98
Finland,2017,7.4689998626709,homi,1.1,road,245.0,suic,15.93
Finland,2017,7.4689998626709,homi,1.1,road,245.0,suic,23.39
Finland,2017,7.4689998626709,homi,1.1,road,245.0,suic,8.68
Finland,2017,7.4689998626709,homi,1.25,road,245.0,suic,15.93
Finland,2017,7.4689998626709,homi,1.25,road,245.0,suic,23.39
Finland,2017,7.4689998626709,homi,1.25,road,245.0,suic,8.68
Finland,2017,7.4689998626709,homi,1.4,road,245.0,suic,15.93
Finland,2017,7.4689998626709,homi,1.4,road,245.0,suic,23.39
Finland,2017,7.4689998626709,homi,1.4,road,245.0,suic,8.68
Finland,2018,7.632,homi,1.08,road,246.0,suic,16.17
Finland,2018,7.632,homi,1.08,road,246.0,suic,24.6
Finland,2018,7.632,homi,1.08,road,246.0,suic,7.98
Finland,2018,7.632,homi,1.22,road,246.0,suic,16.17
Finland,2018,7.632,homi,1.22,road,246.0,suic,24.6
Finland,2018,7.632,homi,1.22,road,246.0,suic,7.98
Finland,2018,7.632,homi,1.37,road,246.0,suic,16.17
Finland,2018,7.632,homi,1.37,road,246.0,suic,24.6
Finland,2018,7.632,homi,1.37,road,246.0,suic,7.98
Finland,2019,7.769,homi,1.02,road,215.0,suic,15.29
Finland,2019,7.769,homi,1.02,road,215.0,suic,23.22
Finland,2019,7.769,homi,1.02,road,215.0,suic,7.59
Finland,2019,7.769,homi,1.16,road,215.0,suic,15.29
Finland,2019,7.769,homi,1.16,road,215.0,suic,23.22
Finland,2019,7.769,homi,1.16,road,215.0,suic,7.59
Finland,2019,7.769,homi,1.31,road,215.0,suic,15.29
Finland,2019,7.769,homi,1.31,road,215.0,suic,23.22
Finland,2019,7.769,homi,1.31,road,215.0,suic,7.59
France,2015,6.575,homi,0.72,road,3568.0,suic,15.84
France,2015,6.575,homi,0.72,road,3568.0,suic,23.71
France,2015,6.575,homi,0.72,road,3568.0,suic,8.43
France,2015,6.575,homi,0.93,road,3568.0,suic,15.84
France,2015,6.575,homi,0.93,road,3568.0,suic,23.71
France,2015,6.575,homi,0.93,road,3568.0,suic,8.43
France,2015,6.575,homi,1.16,road,3568.0,suic,15.84
France,2015,6.575,homi,1.16,road,3568.0,suic,23.71
France,2015,6.575,homi,1.16,road,3568.0,suic,8.43
France,2016,6.478,homi,0.66,road,3585.0,suic,14.89
France,2016,6.478,homi,0.66,road,3585.0,suic,22.26
France,2016,6.478,homi,0.66,road,3585.0,suic,7.96
France,2016,6.478,homi,0.9,road,3585.0,suic,14.89
France,2016,6.478,homi,0.9,road,3585.0,suic,22.26
France,2016,6.478,homi,0.9,road,3585.0,suic,7.96
France,2016,6.478,homi,1.15,road,3585.0,suic,14.89
France,2016,6.478,homi,1.15,road,3585.0,suic,22.26
France,2016,6.478,homi,1.15,road,3585.0,suic,7.96
France,2017,6.44199991226196,homi,0.67,road,3555.0,suic,14.62
France,2017,6.44199991226196,homi,0.67,road,3555.0,suic,21.7
France,2017,6.44199991226196,homi,0.67,road,3555.0,suic,7.97
France,2017,6.44199991226196,homi,0.88,road,3555.0,suic,14.62
France,2017,6.44199991226196,homi,0.88,road,3555.0,suic,21.7
France,2017,6.44199991226196,homi,0.88,road,3555.0,suic,7.97
France,2017,6.44199991226196,homi,1.1,road,3555.0,suic,14.62
France,2017,6.44199991226196,homi,1.1,road,3555.0,suic,21.7
France,2017,6.44199991226196,homi,1.1,road,3555.0,suic,7.97
France,2018,6.489,homi,0.64,road,3349.0,suic,14.21
France,2018,6.489,homi,0.64,road,3349.0,suic,21.07
France,2018,6.489,homi,0.64,road,3349.0,suic,7.78
France,2018,6.489,homi,0.84,road,3349.0,suic,14.21
France,2018,6.489,homi,0.84,road,3349.0,suic,21.07
France,2018,6.489,homi,0.84,road,3349.0,suic,7.78
France,2018,6.489,homi,1.05,road,3349.0,suic,14.21
France,2018,6.489,homi,1.05,road,3349.0,suic,21.07
France,2018,6.489,homi,1.05,road,3349.0,suic,7.78
France,2019,6.592,homi,0.63,road,3339.0,suic,13.76
France,2019,6.592,homi,0.63,road,3339.0,suic,20.35
France,2019,6.592,homi,0.63,road,3339.0,suic,7.57
France,2019,6.592,homi,0.83,road,3339.0,suic,13.76
France,2019,6.592,homi,0.83,road,3339.0,suic,20.35
France,2019,6.592,homi,0.83,road,3339.0,suic,7.57
France,2019,6.592,homi,1.03,road,3339.0,suic,13.76
France,2019,6.592,homi,1.03,road,3339.0,suic,20.35
France,2019,6.592,homi,1.03,road,3339.0,suic,7.57
Gabon,2015,3.896,homi,14.72,road,446.0,suic,15.99
Gabon,2015,3.896,homi,14.72,road,446.0,suic,3.05
Gabon,2015,3.896,homi,14.72,road,446.0,suic,9.64
Gabon,2015,3.896,homi,2.96,road,446.0,suic,15.99
Gabon,2015,3.896,homi,2.96,road,446.0,suic,3.05
Gabon,2015,3.896,homi,2.96,road,446.0,suic,9.64
Gabon,2015,3.896,homi,8.95,road,446.0,suic,15.99
Gabon,2015,3.896,homi,8.95,road,446.0,suic,3.05
Gabon,2015,3.896,homi,8.95,road,446.0,suic,9.64
Gabon,2016,4.121,homi,14.37,road,463.6,suic,15.47
Gabon,2016,4.121,homi,14.37,road,463.6,suic,2.7
Gabon,2016,4.121,homi,14.37,road,463.6,suic,9.2
Gabon,2016,4.121,homi,2.97,road,463.6,suic,15.47
Gabon,2016,4.121,homi,2.97,road,463.6,suic,2.7
Gabon,2016,4.121,homi,2.97,road,463.6,suic,9.2
Gabon,2016,4.121,homi,8.78,road,463.6,suic,15.47
Gabon,2016,4.121,homi,8.78,road,463.6,suic,2.7
Gabon,2016,4.121,homi,8.78,road,463.6,suic,9.2
Gabon,2017,4.46500015258789,homi,14.04,road,493.7,suic,14.8
Gabon,2017,4.46500015258789,homi,14.04,road,493.7,suic,2.55
Gabon,2017,4.46500015258789,homi,14.04,road,493.7,suic,8.79
Gabon,2017,4.46500015258789,homi,2.89,road,493.7,suic,14.8
Gabon,2017,4.46500015258789,homi,2.89,road,493.7,suic,2.55
Gabon,2017,4.46500015258789,homi,2.89,road,493.7,suic,8.79
Gabon,2017,4.46500015258789,homi,8.57,road,493.7,suic,14.8
Gabon,2017,4.46500015258789,homi,8.57,road,493.7,suic,2.55
Gabon,2017,4.46500015258789,homi,8.57,road,493.7,suic,8.79
Gabon,2018,4.758,homi,13.99,road,503.7,suic,14.59
Gabon,2018,4.758,homi,13.99,road,503.7,suic,2.46
Gabon,2018,4.758,homi,13.99,road,503.7,suic,8.64
Gabon,2018,4.758,homi,2.93,road,503.7,suic,14.59
Gabon,2018,4.758,homi,2.93,road,503.7,suic,2.46
Gabon,2018,4.758,homi,2.93,road,503.7,suic,8.64
Gabon,2018,4.758,homi,8.57,road,503.7,suic,14.59
Gabon,2018,4.758,homi,8.57,road,503.7,suic,2.46
Gabon,2018,4.758,homi,8.57,road,503.7,suic,8.64
Gabon,2019,4.799,homi,13.77,road,518.4,suic,14.19
Gabon,2019,4.799,homi,13.77,road,518.4,suic,2.4
Gabon,2019,4.799,homi,13.77,road,518.4,suic,8.41
Gabon,2019,4.799,homi,2.95,road,518.4,suic,14.19
Gabon,2019,4.799,homi,2.95,road,518.4,suic,2.4
Gabon,2019,4.799,homi,2.95,road,518.4,suic,8.41
Gabon,2019,4.799,homi,8.46,road,518.4,suic,14.19
Gabon,2019,4.799,homi,8.46,road,518.4,suic,2.4
Gabon,2019,4.799,homi,8.46,road,518.4,suic,8.41
Georgia,2015,4.297,homi,1.35,road,634.0,suic,10.53
Georgia,2015,4.297,homi,1.35,road,634.0,suic,18.12
Georgia,2015,4.297,homi,1.35,road,634.0,suic,3.59
Georgia,2015,4.297,homi,2.91,road,634.0,suic,10.53
Georgia,2015,4.297,homi,2.91,road,634.0,suic,18.12
Georgia,2015,4.297,homi,2.91,road,634.0,suic,3.59
Georgia,2015,4.297,homi,4.61,road,634.0,suic,10.53
Georgia,2015,4.297,homi,4.61,road,634.0,suic,18.12
Georgia,2015,4.297,homi,4.61,road,634.0,suic,3.59
Georgia,2016,4.252,homi,1.08,road,599.0,suic,10.7
Georgia,2016,4.252,homi,1.08,road,599.0,suic,18.58
Georgia,2016,4.252,homi,1.08,road,599.0,suic,3.5
Georgia,2016,4.252,homi,2.35,road,599.0,suic,10.7
Georgia,2016,4.252,homi,2.35,road,599.0,suic,18.58
Georgia,2016,4.252,homi,2.35,road,599.0,suic,3.5
Georgia,2016,4.252,homi,3.73,road,599.0,suic,10.7
Georgia,2016,4.252,homi,3.73,road,599.0,suic,18.58
Georgia,2016,4.252,homi,3.73,road,599.0,suic,3.5
Georgia,2017,4.28599977493286,homi,1.08,road,533.0,suic,16.75
Georgia,2017,4.28599977493286,homi,1.08,road,533.0,suic,3.14
Georgia,2017,4.28599977493286,homi,1.08,road,533.0,suic,9.63
Georgia,2017,4.28599977493286,homi,2.33,road,533.0,suic,16.75
Georgia,2017,4.28599977493286,homi,2.33,road,533.0,suic,3.14
Georgia,2017,4.28599977493286,homi,2.33,road,533.0,suic,9.63
Georgia,2017,4.28599977493286,homi,3.71,road,533.0,suic,16.75
Georgia,2017,4.28599977493286,homi,3.71,road,533.0,suic,3.14
Georgia,2017,4.28599977493286,homi,3.71,road,533.0,suic,9.63
Georgia,2018,4.34,homi,1.15,road,473.0,suic,16.27
Georgia,2018,4.34,homi,1.15,road,473.0,suic,3.05
Georgia,2018,4.34,homi,1.15,road,473.0,suic,9.36
Georgia,2018,4.34,homi,2.47,road,473.0,suic,16.27
Georgia,2018,4.34,homi,2.47,road,473.0,suic,3.05
Georgia,2018,4.34,homi,2.47,road,473.0,suic,9.36
Georgia,2018,4.34,homi,3.92,road,473.0,suic,16.27
Georgia,2018,4.34,homi,3.92,road,473.0,suic,3.05
Georgia,2018,4.34,homi,3.92,road,473.0,suic,9.36
Georgia,2019,4.519,homi,1.06,road,496.0,suic,15.99
Georgia,2019,4.519,homi,1.06,road,496.0,suic,2.97
Georgia,2019,4.519,homi,1.06,road,496.0,suic,9.18
Georgia,2019,4.519,homi,2.26,road,496.0,suic,15.99
Georgia,2019,4.519,homi,2.26,road,496.0,suic,2.97
Georgia,2019,4.519,homi,2.26,road,496.0,suic,9.18
Georgia,2019,4.519,homi,3.58,road,496.0,suic,15.99
Georgia,2019,4.519,homi,3.58,road,496.0,suic,2.97
Georgia,2019,4.519,homi,3.58,road,496.0,suic,9.18
Germany,2015,6.75,homi,0.9,road,3566.0,suic,13.27
Germany,2015,6.75,homi,0.9,road,3566.0,suic,19.47
Germany,2015,6.75,homi,0.9,road,3566.0,suic,7.26
Germany,2015,6.75,homi,0.92,road,3566.0,suic,13.27
Germany,2015,6.75,homi,0.92,road,3566.0,suic,19.47
Germany,2015,6.75,homi,0.92,road,3566.0,suic,7.26
Germany,2015,6.75,homi,0.93,road,3566.0,suic,13.27
Germany,2015,6.75,homi,0.93,road,3566.0,suic,19.47
Germany,2015,6.75,homi,0.93,road,3566.0,suic,7.26
Germany,2016,6.994,homi,0.86,road,3327.0,suic,13.02
Germany,2016,6.994,homi,0.86,road,3327.0,suic,19.4
Germany,2016,6.994,homi,0.86,road,3327.0,suic,6.84
Germany,2016,6.994,homi,1.0,road,3327.0,suic,13.02
Germany,2016,6.994,homi,1.0,road,3327.0,suic,19.4
Germany,2016,6.994,homi,1.0,road,3327.0,suic,6.84
Germany,2016,6.994,homi,1.15,road,3327.0,suic,13.02
Germany,2016,6.994,homi,1.15,road,3327.0,suic,19.4
Germany,2016,6.994,homi,1.15,road,3327.0,suic,6.84
Germany,2017,6.95100021362305,homi,0.88,road,3301.0,suic,12.58
Germany,2017,6.95100021362305,homi,0.88,road,3301.0,suic,18.77
Germany,2017,6.95100021362305,homi,0.88,road,3301.0,suic,6.56
Germany,2017,6.95100021362305,homi,0.99,road,3301.0,suic,12.58
Germany,2017,6.95100021362305,homi,0.99,road,3301.0,suic,18.77
Germany,2017,6.95100021362305,homi,0.99,road,3301.0,suic,6.56
Germany,2017,6.95100021362305,homi,1.11,road,3301.0,suic,12.58
Germany,2017,6.95100021362305,homi,1.11,road,3301.0,suic,18.77
Germany,2017,6.95100021362305,homi,1.11,road,3301.0,suic,6.56
Germany,2018,6.965,homi,0.84,road,3399.0,suic,12.88
Germany,2018,6.965,homi,0.84,road,3399.0,suic,19.17
Germany,2018,6.965,homi,0.84,road,3399.0,suic,6.76
Germany,2018,6.965,homi,0.93,road,3399.0,suic,12.88
Germany,2018,6.965,homi,0.93,road,3399.0,suic,19.17
Germany,2018,6.965,homi,0.93,road,3399.0,suic,6.76
Germany,2018,6.965,homi,1.01,road,3399.0,suic,12.88
Germany,2018,6.965,homi,1.01,road,3399.0,suic,19.17
Germany,2018,6.965,homi,1.01,road,3399.0,suic,6.76
Germany,2019,6.985,homi,0.86,road,3160.0,suic,12.31
Germany,2019,6.985,homi,0.86,road,3160.0,suic,18.62
Germany,2019,6.985,homi,0.86,road,3160.0,suic,6.16
Germany,2019,6.985,homi,0.92,road,3160.0,suic,12.31
Germany,2019,6.985,homi,0.92,road,3160.0,suic,18.62
Germany,2019,6.985,homi,0.92,road,3160.0,suic,6.16
Germany,2019,6.985,homi,0.98,road,3160.0,suic,12.31
Germany,2019,6.985,homi,0.98,road,3160.0,suic,18.62
Germany,2019,6.985,homi,0.98,road,3160.0,suic,6.16
Ghana,2015,4.633,homi,4.66,road,6783.0,suic,1.45
Ghana,2015,4.633,homi,4.66,road,6783.0,suic,13.02
Ghana,2015,4.633,homi,4.66,road,6783.0,suic,7.31
Ghana,2015,4.633,homi,6.26,road,6783.0,suic,1.45
Ghana,2015,4.633,homi,6.26,road,6783.0,suic,13.02
Ghana,2015,4.633,homi,6.26,road,6783.0,suic,7.31
Ghana,2015,4.633,homi,7.82,road,6783.0,suic,1.45
Ghana,2015,4.633,homi,7.82,road,6783.0,suic,13.02
Ghana,2015,4.633,homi,7.82,road,6783.0,suic,7.31
Ghana,2016,4.276,homi,4.61,road,7018.0,suic,1.38
Ghana,2016,4.276,homi,4.61,road,7018.0,suic,12.86
Ghana,2016,4.276,homi,4.61,road,7018.0,suic,7.2
Ghana,2016,4.276,homi,6.21,road,7018.0,suic,1.38
Ghana,2016,4.276,homi,6.21,road,7018.0,suic,12.86
Ghana,2016,4.276,homi,6.21,road,7018.0,suic,7.2
Ghana,2016,4.276,homi,7.76,road,7018.0,suic,1.38
Ghana,2016,4.276,homi,7.76,road,7018.0,suic,12.86
Ghana,2016,4.276,homi,7.76,road,7018.0,suic,7.2
Ghana,2017,4.11999988555908,homi,4.6,road,7257.0,suic,1.3
Ghana,2017,4.11999988555908,homi,4.6,road,7257.0,suic,12.46
Ghana,2017,4.11999988555908,homi,4.6,road,7257.0,suic,6.96
Ghana,2017,4.11999988555908,homi,6.15,road,7257.0,suic,1.3
Ghana,2017,4.11999988555908,homi,6.15,road,7257.0,suic,12.46
Ghana,2017,4.11999988555908,homi,6.15,road,7257.0,suic,6.96
Ghana,2017,4.11999988555908,homi,7.67,road,7257.0,suic,1.3
Ghana,2017,4.11999988555908,homi,7.67,road,7257.0,suic,12.46
Ghana,2017,4.11999988555908,homi,7.67,road,7257.0,suic,6.96
Ghana,2018,4.657,homi,4.61,road,7528.0,suic,1.21
Ghana,2018,4.657,homi,4.61,road,7528.0,suic,11.93
Ghana,2018,4.657,homi,4.61,road,7528.0,suic,6.64
Ghana,2018,4.657,homi,6.14,road,7528.0,suic,1.21
Ghana,2018,4.657,homi,6.14,road,7528.0,suic,11.93
Ghana,2018,4.657,homi,6.14,road,7528.0,suic,6.64
Ghana,2018,4.657,homi,7.64,road,7528.0,suic,1.21
Ghana,2018,4.657,homi,7.64,road,7528.0,suic,11.93
Ghana,2018,4.657,homi,7.64,road,7528.0,suic,6.64
Ghana,2019,4.996,homi,4.6,road,7808.0,suic,1.18
Ghana,2019,4.996,homi,4.6,road,7808.0,suic,11.78
Ghana,2019,4.996,homi,4.6,road,7808.0,suic,6.55
Ghana,2019,4.996,homi,6.11,road,7808.0,suic,1.18
Ghana,2019,4.996,homi,6.11,road,7808.0,suic,11.78
Ghana,2019,4.996,homi,6.11,road,7808.0,suic,6.55
Ghana,2019,4.996,homi,7.57,road,7808.0,suic,1.18
Ghana,2019,4.996,homi,7.57,road,7808.0,suic,11.78
Ghana,2019,4.996,homi,7.57,road,7808.0,suic,6.55
Greece,2015,4.857,homi,0.64,road,988.0,suic,1.98
Greece,2015,4.857,homi,0.64,road,988.0,suic,5.04
Greece,2015,4.857,homi,0.64,road,988.0,suic,8.2
Greece,2015,4.857,homi,0.94,road,988.0,suic,1.98
Greece,2015,4.857,homi,0.94,road,988.0,suic,5.04
Greece,2015,4.857,homi,0.94,road,988.0,suic,8.2
Greece,2015,4.857,homi,1.24,road,988.0,suic,1.98
Greece,2015,4.857,homi,1.24,road,988.0,suic,5.04
Greece,2015,4.857,homi,1.24,road,988.0,suic,8.2
Greece,2016,5.033,homi,0.57,road,1026.0,suic,1.58
